order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD025843,ID0282845969,2022-06-02,,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,39.409,-37.8048456,145.00651330000005,50,Winter,True,1.14592,durable and reliable nice product for this price,True
ORD498577,ID0250479896,2022-12-14,Bakers,"[('Olivia x460', 1), ('iStream', 1), ('pearTV', 1)]",7685,48.031,-37.81751060000001,145.0028707,50,Summer,True,1.07284,quality case this case is good quality and holds my alcon with a protective case on it without any issues . the clip is durable as i frequently put it on and take it off .,True
ORD122251,ID0711333382,2022-12-07,Thompson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,76.554,-37.8068167,144.9579302,0,Summer,False,1.15648,five stars the best phone!,True
ORD380256,ID0440057249,2022-05-28,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910,67.53,-37.8191448,144.99743759999996,0,Autumn,False,1.03671,"lots of bang for the buck!!! had the phone only a few day, however it works great and i like the updated features. works like a much more expensive phone. olivia always has awesome phones",True
ORD133987,ID0579383912,2022-04-29,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,,-37.82443720000001,144.9425415,25,Autumn,True,1.36871,best buy really good quality. no difference with alcon x,True
ORD358558,ID3394726640,2022-05-25,,"[('Universe Note', 1), ('pearTV', 1), ('Olivia x460', 1)]",10985,38.78,-37.816326200000006,144.96404750000005,50,Autumn,True,,five stars excellent,True
ORD476656,ID2189377511,2022-02-11,,"[('Universe Note', 1), ('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",16690,31.301,-37.8083939,144.9757389,50,Summer,False,,"i can still return but how annoying to have to return your phone and switch over ... phone came with ""ghosting"" of old screen remnants displayed on screen at all times. i can still return but how annoying to have to return your phone and switch over again? don't buy",False
ORD190025,ID0844482038,2022-02-23,,"[('Alcon 10', 1), ('Lucent 330S', 1), ('iAssist Line', 1), ('Thunder line', 2)]",16765,93.308,-37.8205457,144.9485554,0,Summer,True,0.88604,huawei y5 2019 pretty phone my grandma loves it only problem is that the speaker didn’t work so digico sent another one.,True
ORD189765,ID4315294437,2022-07-18,,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865,58.596,-37.8171571,144.9533169,25,Winter,True,0.74231,"good phone works really well! doesn't slow down or lag much, if at all. camera works great! i'm happy with it, especially for the cost",True
ORD237098,ID0575381329,2022-03-07,,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,66.019,-37.8204016,144.98268080000003,0,Autumn,False,,good quality of picture like pear recommend this phone for every body,True
ORD334627,ID1900234214,2022-07-07,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",22430,70.425,-37.8037164,144.9635151,0,Winter,False,1.73923,love this phone! camera is great!,True
ORD368280,ID0176668174,2022-02-21,Nickolson,"[('iStream', 2), ('Thunder line', 1), ('Universe Note', 1)]",5930,93.687,-37.8126384,144.9647772,0,Summer,True,0.78479,amazing 😍 amazing!!! flawless phone!!! soooo worth it!!! thanks!!,True
ORD030610,ID2266559610,2022-03-22,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,49.858,-37.8117774,144.95618480000005,25,Autumn,False,0.80786,excellent excelltnt,True
ORD336131,ID0361771408,2022-01-28,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",5865,77.04,-37.8003498,144.9796436,25,Summer,True,1.74148,perfect phone amazing phone very fast and great camera,True
ORD087618,ID0248746938,2022-06-16,Bakers,"[('iAssist Line', 2), ('iStream', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",10300,80.55,-37.8224899,144.99328730000005,0,Winter,True,1.40125,s10 plus... get one the phone is simply awesome. no flaws.,True
ORD156391,ID0176693380,2022-04-14,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 1)]",3410,66.7,-37.8106851,144.9624361,0,Autumn,False,1.08017,"perfect. this phone is exactly what i wanted. arrived on time, perfect.",True
ORD072140,ID6167279385,2022-09-02,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 1)]",14530,36.876,-37.812384,144.9539514,50,Spring,False,0.60612,good price great for the price,True
ORD055347,ID0410107563,2022-11-28,Bakers,"[('Universe Note', 2), ('iAssist Line', 1), ('iStream', 1), ('Toshika 750', 1)]",13595,62.232,-37.8201154,145.0098166,25,Spring,False,1.70701,so far so good. its not my olivia universe s 3 that i had.but i have had it over a week now and it is everything i need in a phone. i ordered it one day and got it the next day. i loved that option. the price was great.,True
ORD124159,ID0317369538,2022-03-15,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Candle Inferno', 1)]",7330,47.578,-37.80727879999999,144.955356,25,Autumn,True,0.94433,one star returned item.,False
ORD186082,ID6167247327,2022-12-03,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",12035,68.266,-37.81634320000001,144.96399119999995,25,Summer,True,0.54942,perfect a1,True
ORD108089,ID3191033043,2022-12-14,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('Alcon 10', 2)]",20500,91.916,-37.8118563,144.9667764,0,Summer,True,0.78882,"great for communication and surfing it's gift and worked so far very good. some features are not the best, like you can not restart it, but it's ok for what was thinking. connect very well to internet/wifi, 4g.",True
ORD421917,ID0780987652,2022-04-23,Thompson,"[('Universe Note', 2), ('iStream', 1)]",7050,39.145,-37.805192,144.9494696,50,Autumn,True,0.85913,perfect love it!!,True
ORD489052,ID0248746726,2022-02-05,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",25540,67.321,-37.8141624,144.99409680000005,25,Summer,True,0.4744,"windows phone not all that great the phone is ok, but cannot text pictures which i was hoping to be able to do. not sure if it's the phone or the windows platform.",True
ORD477954,ID6167230989,2022-09-06,Thompson,"[('Toshika 750', 2), ('pearTV', 1), ('Thunder line', 1), ('Universe Note', 2)]",24030,,-37.81900770000001,144.9543041,0,Spring,True,0.94976,still have great tech support great phone,True
ORD039556,ID2672588669,2022-07-03,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('iStream', 1)]",21720,40.076,-37.79916,144.9898764,50,Winter,True,1.29495,"assistance works really well on the pixel google assistance works really well on this phone. you can shout at it from across the room. other phones are not that sensitive, literally.",True
ORD351619,ID4716795474,2022-09-27,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",24010,42.652,-37.8187574,144.953426,50,Spring,True,0.87819,one star does not impress ..,False
ORD006639,ID0880187107,2022-11-29,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",4545,42.308,-37.8022658,144.9620746,50,Spring,False,1.7561,"restricted use outside of us buttons tough to locate; restricted functionality outside of us; can't use access point. no fm. good call clarity. a tad heavy, but not bad.",True
ORD357442,ID0319157918,2022-05-13,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",28470,,-37.8050952,144.9685561,0,Autumn,True,1.5053,"i loved. toshika is maximum and great brand all in agreement, i received the product and it is as it appears in the description, of the announcement. i loved. toshika is maximum and great brand.thank you",True
ORD444873,ID2189398733,2022-08-09,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Lucent 330S', 2)]",13130,59.441,-37.80948720000001,144.9757411,25,Winter,True,1.15075,easy to use and it does its job. we are looking for a non-smart phone and i bought this one which is very easy to use and it does its job.,True
ORD081888,ID1224854745,2022-12-12,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,42.123,-37.81371470000001,144.9402116,25,Summer,False,0.61409,bad esn number could not activate. :( not happy,False
ORD286753,ID0560988354,2022-12-10,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Thunder line', 2)]",8980,55.313,-37.8210743,144.94727269999996,25,Summer,False,0.93536,great value! this phone is fast enough for the basic user. theres no need to spend hundreds or a thousand dollars for a phone if you're just a basic user. perfect phone for 137 bucks,True
ORD347843,ID0576868445,2022-09-08,,"[('Universe Note', 2), ('Candle Inferno', 2), ('iStream', 1), ('Alcon 10', 2)]",25810,94.425,-37.824616,144.98899699999996,0,Spring,True,,i would love this but there is no way to stop the screen from constantly scrolling through “things to try”. if digico would make this a setting i would change my review to 5 stars.,False
ORD385039,ID0052450513,2022-12-11,Thompson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080,64.796,-37.7960038,144.93607649999996,25,Summer,False,2.09235,"love these,  great sound... easy to connect and use...",True
ORD310955,ID0746912600,2022-03-09,,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",9220,62.865,-37.8243928,144.98458169999995,25,Autumn,True,,great product son purchased however very pleased,True
ORD259732,ID6200183479,2022-05-07,,"[('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",10585,50.319,-37.8205922,144.9522801,25,Autumn,False,,five stars excellent product good seller,True
ORD077909,ID0362880089,2022-01-01,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('Alcon 10', 1)]",17080,39.339,-37.7992511,144.9471151,50,Summer,False,1.49411,everything work is good,True
ORD154613,ID0207085753,2022-10-01,Bakers,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,64.337,-37.81192100000001,145.0156991,25,Spring,False,1.81268,five stars great phone at an inexpensive price!,True
ORD353272,ID0777712061,2022-01-07,Thompson,"[('Thunder line', 2), ('Universe Note', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",16010,56.957,-37.8058123,144.955219,25,Summer,False,1.04741,"i love it! i have had several brands of phones over the years, and so far this tops them all. i love it!",True
ORD379358,ID0591408010,2022-04-08,Nickolson,"[('Thunder line', 1), ('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",28615,,-37.821239,144.9614195,50,Autumn,True,0.77324,amazing user experience with of the cost of the top brands it has all the functionality and user experience as a top brad but with half of the price!,True
ORD229050,ID1277988768,2022-07-21,Bakers,"[('Thunder line', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",13355,,-37.8142125,145.0116775,0,Winter,False,1.52053,fairly good phone phone box came open,True
ORD483185,ID1459890798,2022-06-29,,"[('Olivia x460', 1), ('pearTV', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",16915,61.916,-37.8197476,145.0111595,25,Winter,True,1.77206,surprisingly good beefy sound out of this thing. i think it might shape up to be one of my favorite thunder devices. i have nearly all of them. ;-),True
ORD369797,ID3146808084,2022-01-26,Bakers,"[('Universe Note', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",10350,68.83,-37.81215170000001,144.9890977,25,Summer,True,0.59044,quality like new works great. could have came with the fast charger tho. instead it came with a cheap cord and wall connect,True
ORD472680,ID1458422300,2022-08-21,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,34.422,-37.818758,145.0068563,50,Winter,False,1.4129,"fast , good photo. reliable. this huawei m20 lite. 300 dollars only. taking great photos . fast and cool battery charging alone worth it already. very smooth and fast phone indeed. i work outdoors, dropped 3 times. rain. still shiny new. i bought a watch 2 and a nano card from huawei. happy.",True
ORD333491,ID3862394069,2022-06-04,Thompson,"[('iStream', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",4180,63.287,-37.8091448,144.9489121,0,Winter,False,0.42491,no full us band i love the phone. it doesn't have all is bands. battery drain was an issue. i think it was jumping between 4g and 3g was the reason for the drain. i wanted to love the phone.,True
ORD223712,ID6167417940,2022-11-21,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",13720,,-37.8148782,144.96057549999998,0,Spring,True,0.89115,cellphone i love it my new phone...working perfect,True
ORD019613,ID0577523828,2022-10-22,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('Candle Inferno', 2)]",25070,,-37.825137700000006,144.9755897,0,Spring,True,0.90133,not happy at all with the phone when i received the phone i had no pin to open so i can put the sim card also only had this phone for two months and the battery is no good have to go find a battery so i can have a phone to use,False
ORD162657,ID0709978340,2022-03-02,Thompson,"[('pearTV', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",17840,49.401,-37.8149198,144.9353227,25,Autumn,False,1.06282,"four stars did not come with charger adapter as expected, otherwise its perfect",True
ORD164710,ID0591433832,2022-01-09,,"[('Olivia x460', 1), ('Toshika 750', 1), ('Thunder line', 2), ('Lucent 330S', 1)]",11135,51.453,-37.818243,144.9683745,0,Summer,False,,get's auto locked! i got this phone and in a couple of months it has auto locked. the phone says at&t at startup and i tried to use at&t web to unlock it but the at&t got back saying it's not their device! i am not sure how to unlock this. looks like others have had similar problems. battery life etc. is terrible. just avoid this device if you can.,False
ORD133518,ID5682688495,2022-08-09,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,,-37.8222521,144.9447881,50,Winter,False,1.08499,cellphone very beautiful cell phone,True
ORD344769,ID6202471307,2022-10-25,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('iStream', 1)]",17220,102.054,-37.8207999,144.97941469999995,0,Spring,True,0.90142,amazing product best phone i ever had in my life!!!!!!!!!!!!!!!!!!!!!!!!!!!!!i am so happy that i finally able to get it under such high demand for the phone,True
ORD001603,ID5424203832,2022-05-15,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 2), ('iStream', 2)]",8060,59.948,-37.8224409,144.979516,25,Autumn,True,0.97525,it is very handy great when i don't want to use a computer and i can take it anywhere,True
ORD015408,ID0306383398,2022-11-13,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('pearTV', 1)]",11620,76.406,-37.8058946,144.9413997,0,Spring,False,0.90442,five stars good product and excellent customer service. would buy again. thank you!,True
ORD234135,ID3215192363,2022-11-21,,"[('Thunder line', 2), ('Alcon 10', 2), ('pearTV', 2), ('Candle Inferno', 1)]",35310,97.539,-37.8094403,144.9491969,0,Spring,True,0.40563,the greatest budget phone ever i love it best 200 dollars i ever spent,True
ORD148582,ID6273363794,2022-07-08,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",15060,42.024,-37.7995646,144.9624872,50,Winter,True,1.99202,this is a great value product and is (for me) an equal to an ipad.,True
ORD192388,ID0581755097,2022-10-26,Thompson,"[('Olivia x460', 2), ('pearTV', 2)]",15070,46.169,-37.8039685,144.9175835,50,Spring,False,2.7683,works well and was easy to set up.,True
ORD256162,ID5630513724,2022-10-28,Thompson,"[('Alcon 10', 2), ('Universe Note', 1), ('pearTV', 1)]",27660,30.548,-37.8173846,144.95267230000005,50,Spring,False,0.71963,"a most regrettable purchase. delivered nov 26, 2018, today is march 4th, the phone will not charge again. a most regrettable purchase. my rating is zero(0). i had rated one star because it is reqiured. do not buy.",False
ORD407819,ID0846591611,2022-02-22,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1)]",22220,36.821,-37.8220781,144.96950800000005,50,Summer,True,0.38775,ehhh there's no place to take notes and there's no voice recorder didn't get a sim tray.,False
ORD342175,ID0663480235,2022-01-13,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,,-37.825245,144.96819169999995,0,Summer,True,0.74985,"i enjoy using this candle inferno 8"". the apps are easy to install, the screen is a great size. i can even use it without my glasses.",True
ORD282475,ID0247010200,2022-03-17,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 2)]",19860,33.063,-37.80913620000001,144.9686598,50,Autumn,False,1.05584,an excellent buy very good quality pictures and processing power. 100% value for money.,True
ORD398098,ID0418104790,2022-05-07,Bakers,"[('Lucent 330S', 1), ('pearTV', 2), ('Candle Inferno', 2)]",14710,32.325,-37.8184492,144.9904138,50,Autumn,False,1.03197,four stars i gave the phone as a gift and i was told it is wonderful,True
ORD037751,ID2189272905,2022-02-04,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",10040,43.184,-37.8193792,144.96120180000003,25,Summer,False,0.73936,dont trust this....,False
ORD097090,ID3098154905,2022-08-03,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",35150,53.306,-37.8229277,144.93716609999996,0,Winter,False,1.43574,one star this product doesn't work at all for me.,False
ORD187201,ID0206204610,2022-11-17,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('Thunder line', 1), ('Olivia x460', 2)]",20480,62.905,-37.8154311,144.928168,25,Spring,False,1.69028,"todo excelente, la batería podría ser mejor. llevo meses usándolo. el tamaño es perfecto, muy rápido, con buen soporte, pantalla espectacular y cámaras decentes. la calidad de construcción y en audio son excelentes",True
ORD250004,ID0026680091,2022-11-29,,"[('Toshika 750', 2), ('Universe Note', 1), ('Thunder line', 2)]",16450,35.567,-37.8125349,144.94343909999995,50,Spring,False,,"i'm 19 and i love this phone i'm 19, but i don't really like smartphones so i use this. cheap, rugged, and has alot of features for a flip phone, cheap. and oh yea it's cheap haha phone works great though",True
ORD466159,ID1449355145,2022-02-08,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('pearTV', 1), ('Candle Inferno', 2)]",17350,68.797,-37.81536129999999,144.97644609999998,25,Summer,True,0.70514,came as described and in great condition. product was exactly what i was looking for. in great condition and what was described in the ad.,True
ORD377297,ID0030942252,2022-01-07,Thompson,"[('iStream', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",2235,38.827,-37.805919,144.9392258,50,Summer,False,1.02033,it's badass i love everything about this phone,True
ORD056667,ID0728165674,2022-11-08,Bakers,"[('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",15720,32.302,-37.812397,145.0095898,50,Spring,False,1.29066,one star not a fully unlocked phone. device did not activate on the sprint network.,False
ORD449069,ID2975262281,2022-11-01,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,81.659,-37.8224086,144.9978607,0,Spring,False,1.40093,yes good phone thought it was unlocked yes good phone thought it was unlocked tho,True
ORD446984,ID0441031307,2022-06-29,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('iStream', 2)]",5980,58.25,-37.8139564,144.9379502,25,Winter,True,0.81454,five stars excellent would buy this again,True
ORD064795,ID0571731473,2022-08-19,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",12215,52.041,-37.8243246,144.9439659,0,Winter,False,1.32539,worthless with defective battery! battery won’t keep a charge for more then 10 minutes!!,False
ORD326271,ID4884440884,2022-01-17,Thompson,"[('Alcon 10', 2), ('Thunder line', 2), ('iStream', 1), ('Olivia x460', 2)]",24860,,-37.7997515,144.93537990000004,0,Summer,True,1.76802,"great deal, thanx! got this great deal on my universe note 8, same cost as fixing my old universe 8, which i keep as a backup when the battery eventually runs lows",True
ORD428662,ID0368390007,2022-06-30,,"[('pearTV', 1), ('iStream', 2)]",6610,41.792,-37.80198529999999,144.9713861,50,Winter,True,1.85597,"love it!!! arrived today and it exceeded my expectations....love it! still early days yet ,but i am loving what i see so far. will do an update of this phone in a month's time.",True
ORD066457,ID2209383460,2022-10-17,,"[('Universe Note', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",8330,55.81,-37.79262420000001,144.95836519999997,50,Spring,True,2.44297,five stars great,True
ORD267686,ID4416171555,2022-05-19,,"[('Candle Inferno', 2), ('iStream', 1), ('pearTV', 2), ('Alcon 10', 2)]",31530,47.394,-37.8056133,144.94994330000003,25,Autumn,False,,"so beautiful great quality!!!!!!!!!!! the pictures at night are amazing, they look like a professional camera . the front camera takes awesome selfies and the back camera too. it is so fast and the design is so cute.",True
ORD222224,ID0591407871,2022-01-10,,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,44.502,-37.8233216,144.960685,25,Summer,False,,"beat up and broken phone was broken,and beat up bad.",False
ORD290258,ID0613296933,2022-07-28,Nickolson,"[('iStream', 2), ('Olivia x460', 1)]",1525,38.98,-37.8130045,144.9616584,50,Winter,True,0.93221,easy to hook up.  wish i knew all its capabilities,True
ORD319911,ID0266737792,2022-11-12,,"[('Candle Inferno', 2), ('Thunder line', 2), ('Lucent 330S', 2)]",7680,67.657,-37.8235366,144.9808725,25,Spring,True,,one star does not have space for sim,False
ORD454436,ID0255059521,2022-12-08,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Universe Note', 1)]",29990,36.326,-37.812584,144.97261569999995,50,Summer,False,0.72136,great phone this has a selfie flash so no lore dark photos...it's a great phone picture quality is good.. i lost my and still made a purchase again,True
ORD484756,ID0247007089,2022-08-08,Nickolson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,58.733,-37.8097324,144.967153,25,Winter,True,1.00885,works great!,True
ORD413408,ID1449308623,2022-03-19,Bakers,"[('Toshika 750', 2), ('Alcon 10', 2), ('Candle Inferno', 2), ('Universe Note', 2)]",34300,39.079,-37.8165703,144.98697990000005,50,Autumn,True,1.03064,five stars great phone for the price!,True
ORD219093,ID0163643157,2022-02-19,Nickolson,"[('iStream', 2), ('iAssist Line', 2)]",4750,,-37.827413,144.9852205,50,Summer,True,1.69172,it's a great phone with a long lasting battery an absolute wonderful phone. i'm in love. it's slim and has great color and sound is ok could be better but pictures turn around it wonderful. will definitely recommend to friends and family.,True
ORD012308,ID0250774450,2022-12-24,Bakers,"[('iStream', 2), ('pearTV', 1), ('iAssist Line', 2)]",11060,51.115,-37.8166864,145.0134205,50,Summer,True,1.76441,"great phone! bought this for mom. she loves it. screen had no scratches whatsoever. everything worked perfectly, and it was only $89. an absolute steal... <3 it.",True
ORD117372,ID3213448196,2022-12-21,Thompson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,80.546,-37.8019364,144.95815359999997,0,Summer,False,1.54236,five stars excellent thanks,True
ORD475699,ID2455254505,2022-07-12,Bakers,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,,-37.7738026,144.9836466,0,Winter,True,4.15585,"do not buy unless you want to lose all your data. got it for my boyfriend for his birthday, 6 months later it crashes & he's so pissed at me that he lost all his data... lesson learned: always by eletronics brand new from trusted manufactur.",False
ORD299086,ID0130043042,2022-09-13,Thompson,"[('iStream', 2), ('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 2)]",15525,42.922,-37.8031018,144.9291818,50,Spring,False,1.89999,five stars i love this phone...,True
ORD311275,ID1033063213,2022-05-13,Bakers,"[('Olivia x460', 1), ('iAssist Line', 2)]",5675,49.129,-37.80068920000001,144.99432130000002,25,Autumn,False,1.03911,"works great. i use ting and it was a easy ... works great. i use ting and it was a easy set up. after a few months, i am not experiencing any issues",True
ORD474431,ID3215192025,2022-09-18,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",13550,27.986,-37.8090248,144.9469103,50,Spring,False,0.40637,"this is a verizon phone! description had not stated this was a verizon phone. i was very disappointed when i opened the box and it stated verizon network. verizon is not compatible with all networks (like mine). this should be noted on the product description like many other sellers advertise. other than that, the phone was fine.",False
ORD027673,ID0388475152,2022-09-14,,"[('Olivia x460', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",18815,90.119,-37.8254944,144.95970480000003,0,Spring,True,,tiene carencias se descompone a los 15 dias. no te dan una atencion al cliente buena,False
ORD038431,ID5232347251,2022-07-03,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,37.342,-37.8111578,144.950247,50,Winter,True,0.32646,good deal i got this as a good deal!!,True
ORD458793,ID0591211496,2022-03-01,Nickolson,"[('Thunder line', 1), ('Universe Note', 2), ('Alcon 10', 1), ('iAssist Line', 1)]",20255,33.188,-37.82248679999999,144.9555012,50,Autumn,False,1.3092,five stars excellent really. it works perfect with all carriers in venezuela.,True
ORD080661,ID0246439432,2022-01-21,Nickolson,"[('Alcon 10', 1), ('pearTV', 1)]",15260,70.195,-37.8099875,144.97152649999995,25,Summer,True,0.97378,"premium phone sleek design, good quality, software intuitive, fast and battery easily lasts 2 days",True
ORD408541,ID0598347148,2022-12-03,Nickolson,"[('pearTV', 2), ('Universe Note', 1)]",16070,69.472,-37.8140879,144.9632802,25,Summer,True,0.74553,great condition received over a week ago. so far works great. great condition no cracks just a little scratch you don't see when in my case. works with verizon.,True
